reg;jour;pop;P;tx_std
44;2020-09-17;5511747;404;7.3370521148527
52;2020-09-17;3801797;399;10.6066350310372
53;2020-09-17;3340379;423;13.2287137795846
75;2020-09-17;5999982;868;14.8704962417033
76;2020-09-17;5924858;1478;25.5056988035896
84;2020-09-17;8032377;1720;21.399939664499
93;2020-09-17;5055651;1246;25.1735833866823
94;2020-09-17;344679;41;11.8593174957419
01;2020-09-18;376879;113;30.2182567267376
02;2020-09-18;358749;39;10.8076176119435
03;2020-09-18;290691;37;11.188247240096
04;2020-09-18;859959;86;9.89593600019483
05;2020-09-18;5997;0;0
06;2020-09-18;279471;28;9.84288982316768
07;2020-09-18;9961;2;15.5963078879438
08;2020-09-18;35334;8;22.2327328530574
11;2020-09-18;12278210;3535;27.3197594745105
24;2020-09-18;2559073;291;11.50805092945
27;2020-09-18;2783039;322;11.9680855396172
28;2020-09-18;3303500;539;16.6320874316371
32;2020-09-18;5962662;1578;25.99091738954
44;2020-09-18;5511747;446;8.10987722854571
52;2020-09-18;3801797;410;10.8663984815643
53;2020-09-18;3340379;430;13.2625955575521
75;2020-09-18;5999982;836;14.4375699775688
76;2020-09-18;5924858;1390;23.9431118631997
84;2020-09-18;8032377;1600;19.9102979445248
93;2020-09-18;5055651;1269;25.697869110655
94;2020-09-18;344679;33;9.69337881457077
01;2020-09-19;376879;28;7.74398911054074
02;2020-09-19;358749;7;2.18580753621099
03;2020-09-19;290691;13;5.58273169981542
04;2020-09-19;859959;42;4.7730576630942
05;2020-09-19;5997;0;0
06;2020-09-19;279471;5;4.88414603732637
07;2020-09-19;9961;0;0
08;2020-09-19;35334;3;13.1942526034281
11;2020-09-19;12278210;1523;11.8461396597629
24;2020-09-19;2559073;123;4.85778866745356
27;2020-09-19;2783039;141;5.18446978728563
28;2020-09-19;3303500;242;7.50262476241868
32;2020-09-19;5962662;541;8.95391422278951
44;2020-09-19;5511747;209;3.79835466572109
52;2020-09-19;3801797;157;4.15724879300683
53;2020-09-19;3340379;186;5.77966958197785
75;2020-09-19;5999982;372;6.4548940644624
76;2020-09-19;5924858;497;8.54934942896729
84;2020-09-19;8032377;577;7.1794620877114
93;2020-09-19;5055651;401;8.0500741828741
94;2020-09-19;344679;13;3.95351408971934
01;2020-09-20;376879;42;11.4334499565912
02;2020-09-20;358749;1;0.320647008373578
03;2020-09-20;290691;4;0.836256807938453
04;2020-09-20;859959;7;0.85536142023198
05;2020-09-20;5997;0;0
06;2020-09-20;279471;1;1.3732052841318
07;2020-09-20;9961;0;0
08;2020-09-20;35334;0;0
11;2020-09-20;12278210;510;4.03001467221069
24;2020-09-20;2559073;19;0.774957528777301
27;2020-09-20;2783039;76;2.86904985327943
28;2020-09-20;3303500;124;3.83901806598771
32;2020-09-20;5962662;237;3.91083911678288
44;2020-09-20;5511747;34;0.612927485804345
52;2020-09-20;3801797;36;0.954990908021915
53;2020-09-20;3340379;75;2.3052340455368
75;2020-09-20;5999982;103;1.79287544578876
76;2020-09-20;5924858;203;3.49632950692556
84;2020-09-20;8032377;170;2.11709610118985
93;2020-09-20;5055651;105;2.04757237460159
94;2020-09-20;344679;4;1.13318288819712
01;2020-09-21;376879;297;76.9364819035677
02;2020-09-21;358749;40;11.1970917376409
03;2020-09-21;290691;29;13.3956334564165
04;2020-09-21;859959;126;13.5780002196282
05;2020-09-21;5997;0;0
06;2020-09-21;279471;19;9.11952433451566
07;2020-09-21;9961;5;45.0589964222916
08;2020-09-21;35334;12;35.7025690646724
11;2020-09-21;12278210;4501;34.9828305986116
24;2020-09-21;2559073;348;13.8382360541452
27;2020-09-21;2783039;347;12.7640815527468
28;2020-09-21;3303500;568;17.5952671088922
32;2020-09-21;5962662;1591;26.4832522512296
44;2020-09-21;5511747;502;9.10130993172695
52;2020-09-21;3801797;509;13.4832405642204
53;2020-09-21;3340379;401;12.4567852279194
75;2020-09-21;5999982;898;15.5639610785013
76;2020-09-21;5924858;1543;26.5054799996462
84;2020-09-21;8032377;2007;24.9855532515974
93;2020-09-21;5055651;1575;31.7638974332919
94;2020-09-21;344679;51;14.867143865447
01;2020-09-22;376879;243;65.3324555341298
02;2020-09-22;358749;47;14.21696685665
03;2020-09-22;290691;25;7.86447018945112
04;2020-09-22;859959;94;10.7785487438142
05;2020-09-22;5997;0;0
06;2020-09-22;279471;5;2.06287869748111
07;2020-09-22;9961;2;16.3456098751624
08;2020-09-22;35334;4;16.4087070689376
11;2020-09-22;12278210;4167;32.2636831767916
24;2020-09-22;2559073;314;12.6062099161188
27;2020-09-22;2783039;351;13.1162982455909
28;2020-09-22;3303500;621;19.0041685475365
32;2020-09-22;5962662;1799;29.7088201392193
44;2020-09-22;5511747;349;6.34139906433989
52;2020-09-22;3801797;428;11.3577384979415
53;2020-09-22;3340379;428;13.2261820246439
75;2020-09-22;5999982;768;13.2163884530205
76;2020-09-22;5924858;1338;22.9063133927429
84;2020-09-22;8032377;1876;23.3417409031206
93;2020-09-22;5055651;1107;22.3477535383852
94;2020-09-22;344679;25;7.64713344587387
01;2020-09-23;376879;174;46.703136179613
02;2020-09-23;358749;46;13.0204256235438
03;2020-09-23;290691;24;7.7615004722736
04;2020-09-23;859959;81;9.17010252509351
05;2020-09-23;5997;0;0
06;2020-09-23;279471;18;6.16989063412502
07;2020-09-23;9961;1;8.23483680941684
08;2020-09-23;35334;4;14.3734152258545
11;2020-09-23;12278210;3937;30.4795755643666
24;2020-09-23;2559073;246;9.96216860097245
27;2020-09-23;2783039;312;11.5959084652419
28;2020-09-23;3303500;454;13.9791113432189
32;2020-09-23;5962662;1649;27.193237823543
44;2020-09-23;5511747;373;6.76293495312101
52;2020-09-23;3801797;473;12.6295564066178
53;2020-09-23;3340379;363;11.2511242431861
75;2020-09-23;5999982;686;11.9015215727722
76;2020-09-23;5924858;1187;20.2579577223737
84;2020-09-23;8032377;1622;20.1900592281945
93;2020-09-23;5055651;1125;22.5985983877765
94;2020-09-23;344679;29;8.96138079568776
01;2020-09-24;376879;192;50.5752814130939
02;2020-09-24;358749;53;16.5802856569798
03;2020-09-24;290691;36;12.2993013060273
04;2020-09-24;859959;73;8.17608861814083
05;2020-09-24;5997;0;0
06;2020-09-24;279471;23;7.91603152464866
07;2020-09-24;9961;4;43.3856512596747
08;2020-09-24;35334;6;17.3818482568433
11;2020-09-24;12278210;3853;29.8802135561908
24;2020-09-24;2559073;262;10.5994740997753
27;2020-09-24;2783039;350;13.0125729056347
28;2020-09-24;3303500;405;12.5019217201444
32;2020-09-24;5962662;1321;21.9666568436335
44;2020-09-24;5511747;426;7.72600771760369
52;2020-09-24;3801797;413;11.0036974995799
53;2020-09-24;3340379;323;10.0692845795655
75;2020-09-24;5999982;691;11.8969964735515
76;2020-09-24;5924858;1171;20.0645054770869
84;2020-09-24;8032377;1826;22.7312789548597
93;2020-09-24;5055651;1068;21.5506500513285
94;2020-09-24;344679;45;13.5364421575371
01;2020-09-25;376879;109;28.6852887130108
02;2020-09-25;358749;67;18.7815360681531
03;2020-09-25;290691;27;8.18106471676272
04;2020-09-25;859959;96;9.92331657251694
05;2020-09-25;5997;0;0
06;2020-09-25;279471;24;10.0765102480252
07;2020-09-25;9961;2;27.668810922417
08;2020-09-25;35334;8;25.1864137233759
11;2020-09-25;12278210;3600;27.9631640131922
24;2020-09-25;2559073;241;9.63455337367433
27;2020-09-25;2783039;269;9.76262275256261
28;2020-09-25;3303500;471;14.4517859265767
32;2020-09-25;5962662;1389;23.0061740666111
44;2020-09-25;5511747;360;6.52821974051703
52;2020-09-25;3801797;394;10.4475467773452
53;2020-09-25;3340379;320;9.93884007822354
75;2020-09-25;5999982;717;12.4572171183276
76;2020-09-25;5924858;1161;19.9537856002458
84;2020-09-25;8032377;1761;21.913726364314
93;2020-09-25;5055651;1039;20.9278755101102
94;2020-09-25;344679;30;8.70119069648016
01;2020-09-26;376879;31;8.21113438514306
02;2020-09-26;358749;17;5.85988315819738
03;2020-09-26;290691;22;7.27100668281333
04;2020-09-26;859959;26;2.84824570569026
05;2020-09-26;5997;0;0
06;2020-09-26;279471;7;5.70107087811597
07;2020-09-26;9961;0;0
08;2020-09-26;35334;2;6.48549632698644
11;2020-09-26;12278210;1437;11.2733709384845
24;2020-09-26;2559073;85;3.47406859259501
27;2020-09-26;2783039;163;6.01672321343041
28;2020-09-26;3303500;186;5.67605111992738
32;2020-09-26;5962662;576;9.60896604462034
44;2020-09-26;5511747;180;3.27328430037062
52;2020-09-26;3801797;151;4.00812047003029
53;2020-09-26;3340379;150;4.63769319785848
75;2020-09-26;5999982;295;5.11990153735499
76;2020-09-26;5924858;493;8.48347245271313
84;2020-09-26;8032377;573;7.12861496677514
93;2020-09-26;5055651;285;5.74781239024339
94;2020-09-26;344679;4;1.18456650393302
01;2020-09-27;376879;22;6.05040926678298
02;2020-09-27;358749;0;0
03;2020-09-27;290691;7;2.13289870770908
04;2020-09-27;859959;26;2.99482641300597
05;2020-09-27;5997;0;0
06;2020-09-27;279471;4;5.1037411754609
07;2020-09-27;9961;0;0
08;2020-09-27;35334;0;0
11;2020-09-27;12278210;398;3.23393591467977
24;2020-09-27;2559073;21;0.836816342539128
27;2020-09-27;2783039;43;1.55333853657507
28;2020-09-27;3303500;94;2.88806363251043
32;2020-09-27;5962662;124;2.13299619433873
44;2020-09-27;5511747;22;0.395610190563628
52;2020-09-27;3801797;37;0.977680422991387
53;2020-09-27;3340379;41;1.27858588214536
75;2020-09-27;5999982;80;1.38236274618719
76;2020-09-27;5924858;196;3.37701196869229
84;2020-09-27;8032377;146;1.81827843416601
93;2020-09-27;5055651;83;1.6556066653006
94;2020-09-27;344679;2;0.500877837642487
01;2020-09-28;376879;219;58.849571677993
02;2020-09-28;358749;59;16.8537112303367
03;2020-09-28;290691;40;14.0116725582284
04;2020-09-28;859959;100;11.3474992023556
05;2020-09-28;5997;0;0
06;2020-09-28;279471;21;11.8852862850847
07;2020-09-28;9961;3;23.7572759335384
08;2020-09-28;35334;5;29.6352421233396
11;2020-09-28;12278210;4150;32.3227960711207
24;2020-09-28;2559073;291;11.6715643180853
27;2020-09-28;2783039;327;12.1343548057074
28;2020-09-28;3303500;437;13.3612183015391
32;2020-09-28;5962662;1551;25.8353388770907
44;2020-09-28;5511747;416;7.53709350678386
52;2020-09-28;3801797;433;11.5542468426799
53;2020-09-28;3340379;341;10.5369453949406
75;2020-09-28;5999982;773;13.2765877081115
76;2020-09-28;5924858;1232;21.0997067063772
84;2020-09-28;8032377;1946;24.2154439589884
93;2020-09-28;5055651;1183;23.6850534760634
94;2020-09-28;344679;24;6.94393863696916
01;2020-09-29;376879;157;40.8333650603043
02;2020-09-29;358749;72;21.8884314578584
03;2020-09-29;290691;23;10.1118600296624
04;2020-09-29;859959;55;6.12933490623249
05;2020-09-29;5997;0;0
06;2020-09-29;279471;16;8.28798973477104
07;2020-09-29;9961;3;35.2421276737142
08;2020-09-29;35334;5;15.4121925645753
11;2020-09-29;12278210;4124;32.0682498851473
24;2020-09-29;2559073;293;11.6997664971802
27;2020-09-29;2783039;277;10.1740985065549
28;2020-09-29;3303500;459;14.0900725304487
32;2020-09-29;5962662;1342;22.3902831151806
44;2020-09-29;5511747;338;6.11880826773851
52;2020-09-29;3801797;381;10.204246066561
53;2020-09-29;3340379;326;10.0366538470182
75;2020-09-29;5999982;630;10.8130791745127
76;2020-09-29;5924858;1184;20.2737780833704
84;2020-09-29;8032377;1848;23.0143777916048
93;2020-09-29;5055651;1049;21.1876509263211
94;2020-09-29;344679;28;7.75295817818656
01;2020-09-30;376879;161;42.5796109497343
02;2020-09-30;358749;80;23.5910499423342
03;2020-09-30;290691;10;3.42954084199112
04;2020-09-30;859959;80;8.92302392523687
05;2020-09-30;5997;0;0
06;2020-09-30;279471;21;10.9491063168782
07;2020-09-30;9961;3;28.5859492838354
08;2020-09-30;35334;4;10.2329845552549
11;2020-09-30;12278210;4150;32.1260813959199
24;2020-09-30;2559073;263;10.5985015071118
27;2020-09-30;2783039;369;13.4890624756636
28;2020-09-30;3303500;486;14.9773995565885
32;2020-09-30;5962662;1461;24.3926523140732
44;2020-09-30;5511747;438;7.91699280368037
52;2020-09-30;3801797;348;9.29810978412688
53;2020-09-30;3340379;302;9.33085437931458
75;2020-09-30;5999982;639;10.991284161213
76;2020-09-30;5924858;1153;19.6604172654199
84;2020-09-30;8032377;2075;25.8278909481716
93;2020-09-30;5055651;1063;21.399231972322
94;2020-09-30;344679;18;5.52728529380549
01;2020-10-01;376879;150;39.8149657910335
02;2020-10-01;358749;47;13.5798591158338
03;2020-10-01;290691;30;8.39558538337741
04;2020-10-01;859959;70;7.78124282837161
05;2020-10-01;5997;0;0
06;2020-10-01;279471;23;11.5040695026548
07;2020-10-01;9961;0;0
08;2020-10-01;35334;7;18.6901180971224
11;2020-10-01;12278210;4661;36.0190515495753
24;2020-10-01;2559073;311;12.4994223400401
27;2020-10-01;2783039;326;11.9027353920903
28;2020-10-01;3303500;529;16.290069458584
32;2020-10-01;5962662;1652;27.6250348548129
44;2020-10-01;5511747;499;9.06310017725467
52;2020-10-01;3801797;471;12.5120561732777
53;2020-10-01;3340379;353;10.8472560324434
75;2020-10-01;5999982;733;12.6534904260781
76;2020-10-01;5924858;1318;22.5605756059218
84;2020-10-01;8032377;2038;25.3469016918189
93;2020-10-01;5055651;1125;22.7192307259989
94;2020-10-01;344679;31;9.13950356139951
01;2020-10-02;376879;67;17.9124655521479
02;2020-10-02;358749;49;14.7240315434813
03;2020-10-02;290691;31;11.7689478451286
04;2020-10-02;859959;61;6.82336883095832
05;2020-10-02;5997;0;0
06;2020-10-02;279471;28;19.1735694432093
07;2020-10-02;9961;1;6.19036968895232
08;2020-10-02;35334;10;29.519929457671
11;2020-10-02;12278210;4997;38.9956986740933
24;2020-10-02;2559073;331;13.3585337557198
27;2020-10-02;2783039;385;13.9418100421999
28;2020-10-02;3303500;647;19.7899952653463
32;2020-10-02;5962662;1894;31.7370916760012
44;2020-10-02;5511747;523;9.49923856475009
52;2020-10-02;3801797;576;15.3459681143964
53;2020-10-02;3340379;350;10.7221153964149
75;2020-10-02;5999982;730;12.5448724612027
76;2020-10-02;5924858;1473;25.0376488654425
84;2020-10-02;8032377;2441;30.367071764011
93;2020-10-02;5055651;1319;26.5610957152067
94;2020-10-02;344679;30;8.82240462868414
01;2020-10-03;376879;27;6.68782225785055
02;2020-10-03;358749;18;5.49498544958762
03;2020-10-03;290691;16;5.47380502101912
04;2020-10-03;859959;30;3.79131734053039
05;2020-10-03;5997;0;0
06;2020-10-03;279471;3;2.12117202773921
07;2020-10-03;9961;0;0
08;2020-10-03;35334;2;7.1732021309797
11;2020-10-03;12278210;2370;18.6383668975215
24;2020-10-03;2559073;171;6.88910273154269
27;2020-10-03;2783039;203;7.40098357226024
28;2020-10-03;3303500;294;9.07498489325358
32;2020-10-03;5962662;820;13.6592020184154
44;2020-10-03;5511747;322;5.84272030700264
52;2020-10-03;3801797;317;8.44521074578435
53;2020-10-03;3340379;212;6.48959093904181
75;2020-10-03;5999982;344;5.89214880249973
76;2020-10-03;5924858;706;11.9584931753062
84;2020-10-03;8032377;861;10.7183537768052
93;2020-10-03;5055651;351;7.03188810325252
94;2020-10-03;344679;7;2.02522436168096
01;2020-10-04;376879;27;7.39350775817627
02;2020-10-04;358749;3;0.716158191610263
03;2020-10-04;290691;13;5.88977335779977
04;2020-10-04;859959;4;0.382856650381319
05;2020-10-04;5997;0;0
06;2020-10-04;279471;1;1.3732052841318
07;2020-10-04;9961;0;0
08;2020-10-04;35334;0;0
11;2020-10-04;12278210;632;5.13845606510864
24;2020-10-04;2559073;42;1.68919672537588
27;2020-10-04;2783039;34;1.25850712745917
28;2020-10-04;3303500;145;4.48143434518295
32;2020-10-04;5962662;283;4.75190695967212
44;2020-10-04;5511747;42;0.756451038003155
52;2020-10-04;3801797;36;0.971683559155247
53;2020-10-04;3340379;52;1.57049299265001
75;2020-10-04;5999982;95;1.64241824665522
76;2020-10-04;5924858;189;3.23361782212648
84;2020-10-04;8032377;214;2.66162215957767
93;2020-10-04;5055651;114;2.23452704273378
94;2020-10-04;344679;6;1.99401636093666
01;2020-10-05;376879;133;33.6021304916169
02;2020-10-05;358749;80;23.2689401511736
03;2020-10-05;290691;17;6.14723423408677
04;2020-10-05;859959;74;8.46808872846286
05;2020-10-05;5997;0;0
06;2020-10-05;279471;17;8.52576163962539
07;2020-10-05;9961;0;0
08;2020-10-05;35334;16;43.4064721516493
11;2020-10-05;12278210;6951;54.3375914217995
24;2020-10-05;2559073;458;18.2611167709431
27;2020-10-05;2783039;487;17.8371309373636
28;2020-10-05;3303500;782;23.8689389501882
32;2020-10-05;5962662;2157;36.1426191929924
44;2020-10-05;5511747;857;15.5185384921283
52;2020-10-05;3801797;731;19.4858750955275
53;2020-10-05;3340379;458;14.0034106514104
75;2020-10-05;5999982;960;16.4250184891691
76;2020-10-05;5924858;1869;31.800100094041
84;2020-10-05;8032377;3336;41.508611104492
93;2020-10-05;5055651;1704;34.2941572811421
94;2020-10-05;344679;43;12.3764727325976
01;2020-10-06;376879;122;31.1842786754552
02;2020-10-06;358749;82;23.6643677771258
03;2020-10-06;290691;30;10.6353862517504
04;2020-10-06;859959;45;5.19477102349256
05;2020-10-06;5997;0;0
06;2020-10-06;279471;20;12.1241275445617
07;2020-10-06;9961;1;6.19036968895232
08;2020-10-06;35334;15;52.3947875441792
11;2020-10-06;12278210;6308;49.3454740816556
24;2020-10-06;2559073;450;18.2370287782433
27;2020-10-06;2783039;389;14.2362780704645
28;2020-10-06;3303500;779;23.7902631678269
32;2020-10-06;5962662;2105;35.3326150473278
44;2020-10-06;5511747;806;14.5826090278279
52;2020-10-06;3801797;556;14.7762172939767
53;2020-10-06;3340379;417;12.8024808596686
75;2020-10-06;5999982;833;14.2290680008999
76;2020-10-06;5924858;1694;28.7518582260805
84;2020-10-06;8032377;3260;40.5866492826739
93;2020-10-06;5055651;1439;28.7848255152236
94;2020-10-06;344679;47;13.4728653252235
01;2020-10-07;376879;85;22.6156647382396
02;2020-10-07;358749;77;21.9279944647088
03;2020-10-07;290691;28;8.78720721001273
04;2020-10-07;859959;60;6.98153720470074
05;2020-10-07;5997;2;26.8597930090617
06;2020-10-07;279471;26;16.3715185382499
07;2020-10-07;9961;0;0
08;2020-10-07;35334;13;33.2674495123484
11;2020-10-07;12278210;6521;50.914333959277
24;2020-10-07;2559073;353;14.2066151614118
27;2020-10-07;2783039;577;21.0072637549602
28;2020-10-07;3303500;797;24.4740174789179
32;2020-10-07;5962662;2310;38.6356566973778
44;2020-10-07;5511747;850;15.4034103059669
52;2020-10-07;3801797;640;17.0651264062603
53;2020-10-07;3340379;363;11.1148923274208
75;2020-10-07;5999982;848;14.6182228277576
76;2020-10-07;5924858;1927;32.7640868826866
84;2020-10-07;8032377;3439;42.8030894744121
93;2020-10-07;5055651;1408;28.3433897296061
94;2020-10-07;344679;50;14.5768415657001
01;2020-10-08;376879;134;35.088687686321
02;2020-10-08;358749;93;26.144267587363
03;2020-10-08;290691;19;7.38511073391751
04;2020-10-08;859959;49;5.40894550297855
05;2020-10-08;5997;1;19.9693912384303
06;2020-10-08;279471;19;7.7599732253088
07;2020-10-08;9961;1;6.62608225658517
08;2020-10-08;35334;9;24.2585474841438
11;2020-10-08;12278210;7067;55.4054748271601
24;2020-10-08;2559073;506;20.4408453344424
27;2020-10-08;2783039;528;19.2394757766785
28;2020-10-08;3303500;791;24.3713372363221
32;2020-10-08;5962662;2549;42.6575309416782
44;2020-10-08;5511747;954;17.2897186966008
52;2020-10-08;3801797;747;19.88506718952
53;2020-10-08;3340379;430;13.1599259492908
75;2020-10-08;5999982;962;16.5474710399964
76;2020-10-08;5924858;1911;32.5210457420428
84;2020-10-08;8032377;3882;48.3162638501787
93;2020-10-08;5055651;1473;29.7271535666733
94;2020-10-08;344679;63;18.3884381301134
01;2020-10-09;376879;71;18.7400306424821
02;2020-10-09;358749;101;29.2186197983852
03;2020-10-09;290691;20;6.97064538090163
04;2020-10-09;859959;68;7.15615727573997
05;2020-10-09;5997;0;0
06;2020-10-09;279471;35;17.6400558533135
07;2020-10-09;9961;1;14.7997019758393
08;2020-10-09;35334;8;19.7855736960726
11;2020-10-09;12278210;6901;54.0543559197234
24;2020-10-09;2559073;527;21.1033875760692
27;2020-10-09;2783039;712;25.8714164379967
28;2020-10-09;3303500;824;25.187708295964
32;2020-10-09;5962662;2711;45.3598258138386
44;2020-10-09;5511747;1100;19.9139948623594
52;2020-10-09;3801797;731;19.4505011789069
53;2020-10-09;3340379;499;15.2141729018398
75;2020-10-09;5999982;966;16.6750355734758
76;2020-10-09;5924858;2342;39.5868495962591
84;2020-10-09;8032377;4305;53.5797217350482
93;2020-10-09;5055651;1720;34.5966059132188
94;2020-10-09;344679;72;21.3834673245937
01;2020-10-10;376879;33;8.74818596816822
02;2020-10-10;358749;41;10.8667607531806
03;2020-10-10;290691;7;2.14857039152057
04;2020-10-10;859959;26;2.95088970892261
05;2020-10-10;5997;0;0
06;2020-10-10;279471;3;0.638973542079026
07;2020-10-10;9961;0;0
08;2020-10-10;35334;1;2.64403663937031
11;2020-10-10;12278210;3090;24.483836001463
24;2020-10-10;2559073;315;12.5597448373852
27;2020-10-10;2783039;329;11.9221879564833
28;2020-10-10;3303500;464;14.2779148419877
32;2020-10-10;5962662;1606;26.8934143293103
44;2020-10-10;5511747;516;9.34993994319499
52;2020-10-10;3801797;427;11.3317030393006
53;2020-10-10;3340379;357;10.8874545969079
75;2020-10-10;5999982;545;9.34519757743969
76;2020-10-10;5924858;1138;19.5063490634581
84;2020-10-10;8032377;1572;19.5660548041455
93;2020-10-10;5055651;564;11.2798316413429
94;2020-10-10;344679;24;7.03423731871425
01;2020-10-11;376879;15;3.86629284605627
02;2020-10-11;358749;6;1.38702348106083
03;2020-10-11;290691;2;0.795952717809894
04;2020-10-11;859959;5;0.665452674498834
05;2020-10-11;5997;0;0
06;2020-10-11;279471;0;0
07;2020-10-11;9961;0;0
08;2020-10-11;35334;3;6.67432313707589
11;2020-10-11;12278210;815;6.60858252528047
24;2020-10-11;2559073;130;5.24841448440305
27;2020-10-11;2783039;67;2.39707092496488
28;2020-10-11;3303500;245;7.53070907597118
32;2020-10-11;5962662;580;9.68446913709144
44;2020-10-11;5511747;75;1.35674252737181
52;2020-10-11;3801797;86;2.27669188979767
53;2020-10-11;3340379;85;2.57927919402059
75;2020-10-11;5999982;98;1.63781154883399
76;2020-10-11;5924858;321;5.50129218575425
84;2020-10-11;8032377;426;5.30237957637016
93;2020-10-11;5055651;171;3.33023522060626
94;2020-10-11;344679;4;1.14964412078309
01;2020-10-12;376879;96;24.9742218628212
02;2020-10-12;358749;102;28.3390883819098
03;2020-10-12;290691;17;5.984655060712
04;2020-10-12;859959;54;6.316495834589
05;2020-10-12;5997;0;0
06;2020-10-12;279471;46;26.998187761402
07;2020-10-12;9961;1;7.36147107852699
08;2020-10-12;35334;22;69.883934421836
11;2020-10-12;12278210;8909;70.3969528694075
24;2020-10-12;2559073;600;23.8558598991193
27;2020-10-12;2783039;959;34.9568283521821
28;2020-10-12;3303500;1010;30.8397685030849
32;2020-10-12;5962662;3542;59.5628505510496
44;2020-10-12;5511747;1574;28.4582070313488
52;2020-10-12;3801797;1048;27.7351398839338
53;2020-10-12;3340379;738;22.4195772694314
75;2020-10-12;5999982;1437;24.5344790387904
76;2020-10-12;5924858;2866;48.4233454336233
84;2020-10-12;8032377;5739;71.4532965913501
93;2020-10-12;5055651;2378;47.3180084014576
94;2020-10-12;344679;130;38.0760189908933
01;2020-10-13;376879;91;23.3481112216001
02;2020-10-13;358749;106;30.0192736227005
03;2020-10-13;290691;23;10.6153950711386
04;2020-10-13;859959;53;6.11387059925295
05;2020-10-13;5997;0;0
06;2020-10-13;279471;27;11.4971056419865
07;2020-10-13;9961;3;31.3797183915184
08;2020-10-13;35334;4;11.0869747814197
11;2020-10-13;12278210;8103;64.3081574334065
24;2020-10-13;2559073;695;27.4116274431793
27;2020-10-13;2783039;911;32.8046048272841
28;2020-10-13;3303500;980;30.0970362717196
32;2020-10-13;5962662;3134;52.6305091113421
44;2020-10-13;5511747;1234;22.3013282979158
52;2020-10-13;3801797;861;22.8128111303144
53;2020-10-13;3340379;491;14.9343966760853
75;2020-10-13;5999982;1134;19.1464170123894
76;2020-10-13;5924858;2541;43.0908541445439
84;2020-10-13;8032377;5656;70.4285022103721
93;2020-10-13;5055651;2054;41.1589643844315
94;2020-10-13;344679;132;38.1225812814466
01;2020-10-14;376879;64;17.7077334947663
02;2020-10-14;358749;96;26.386279670162
03;2020-10-14;290691;16;9.184853682447
04;2020-10-14;859959;54;6.10538250721916
05;2020-10-14;5997;0;0
06;2020-10-14;279471;22;9.44990735584514
07;2020-10-14;9961;1;7.36147107852699
08;2020-10-14;35334;7;24.362829133885
11;2020-10-14;12278210;7629;60.2189803722444
24;2020-10-14;2559073;679;27.0910722716835
27;2020-10-14;2783039;931;33.809940734307
28;2020-10-14;3303500;1066;32.5626446650862
32;2020-10-14;5962662;3439;57.5319464817583
44;2020-10-14;5511747;1507;27.3328522762767
52;2020-10-14;3801797;929;24.6833806923363
53;2020-10-14;3340379;588;17.9939588140845
75;2020-10-14;5999982;1164;19.9061387399713
76;2020-10-14;5924858;2398;40.7763081687739
84;2020-10-14;8032377;5569;69.35554340605
93;2020-10-14;5055651;2126;42.5661745230203
94;2020-10-14;344679;123;35.9032269793006
01;2020-10-15;376879;81;20.7478147163146
02;2020-10-15;358749;97;27.20564246729
03;2020-10-15;290691;8;3.81771047618615
04;2020-10-15;859959;50;5.54756645952286
05;2020-10-15;5997;1;19.9693912384303
06;2020-10-15;279471;30;11.3454117906913
07;2020-10-15;9961;2;12.8164519455375
08;2020-10-15;35334;3;7.98655770969796
11;2020-10-15;12278210;8348;65.8752170393215
24;2020-10-15;2559073;710;28.4905510074542
27;2020-10-15;2783039;1040;37.6126979810648
28;2020-10-15;3303500;1064;32.5193714107382
32;2020-10-15;5962662;3797;63.7502693814353
44;2020-10-15;5511747;1652;29.8373831066109
52;2020-10-15;3801797;1091;28.9181031552059
53;2020-10-15;3340379;685;20.8756578271647
75;2020-10-15;5999982;1290;22.0197164486094
76;2020-10-15;5924858;2668;45.3054926802385
84;2020-10-15;8032377;6420;79.9350934674576
93;2020-10-15;5055651;2453;48.5719728219198
94;2020-10-15;344679;152;44.0186831635874
01;2020-10-16;376879;37;10.094424832889
02;2020-10-16;358749;132;37.8749014182753
03;2020-10-16;290691;21;7.93083934988156
04;2020-10-16;859959;56;6.50727917615267
05;2020-10-16;5997;0;0
06;2020-10-16;279471;19;8.75365681271855
07;2020-10-16;9961;3;19.1281095579887
08;2020-10-16;35334;0;0
11;2020-10-16;12278210;8323;66.192462446101
24;2020-10-16;2559073;824;32.888197374253
27;2020-10-16;2783039;1200;43.3666082116966
28;2020-10-16;3303500;1269;38.6711295455309
32;2020-10-16;5962662;3753;62.9088218995344
44;2020-10-16;5511747;1772;32.0579071615216
52;2020-10-16;3801797;1143;30.2947816034117
53;2020-10-16;3340379;734;22.3875103120594
75;2020-10-16;5999982;1427;24.449072833373
76;2020-10-16;5924858;2666;45.2562839339875
84;2020-10-16;8032377;7076;88.1115338034635
93;2020-10-16;5055651;2568;51.0791883318161
94;2020-10-16;344679;121;35.4804381881773
01;2020-10-17;376879;14;3.88528806670457
02;2020-10-17;358749;23;6.84466408174245
03;2020-10-17;290691;12;4.32646288839734
04;2020-10-17;859959;35;3.81120452424091
05;2020-10-17;5997;0;0
06;2020-10-17;279471;4;1.42641067068582
07;2020-10-17;9961;0;0
08;2020-10-17;35334;1;2.35276112057504
11;2020-10-17;12278210;3725;29.6841788079699
24;2020-10-17;2559073;472;18.5756250959564
