dep;jour;pop;P;tx_std
15;2020-08-06;142811;0;0
15;2020-08-07;142811;2;1.7592839789276
15;2020-08-08;142811;1;0.836612224812414
15;2020-08-09;142811;0;0
15;2020-08-10;142811;0;0
15;2020-08-11;142811;1;1.07485099776727
15;2020-08-12;142811;0;0
15;2020-08-13;142811;0;0
15;2020-08-14;142811;0;0
15;2020-08-15;142811;1;0.836612224812414
15;2020-08-16;142811;0;0
15;2020-08-17;142811;1;1.07485099776727
15;2020-08-18;142811;2;1.45104209812157
15;2020-08-19;142811;2;1.88321908486266
15;2020-08-20;142811;0;0
15;2020-08-21;142811;2;2.14970199553453
15;2020-08-22;142811;3;2.89897610186164
15;2020-08-23;142811;0;0
15;2020-08-24;142811;1;0.639094262240575
15;2020-08-25;142811;1;0.499733594516981
15;2020-08-26;142811;3;2.08484653336025
15;2020-08-27;142811;2;1.62660714152254
15;2020-08-28;142811;0;0
15;2020-08-29;142811;1;0.557203255450011
15;2020-08-30;142811;1;1.07485099776727
15;2020-08-31;142811;6;4.55746659090333
15;2020-09-01;142811;6;3.48294957722221
15;2020-09-02;142811;7;5.61856232682207
15;2020-09-03;142811;4;3.31854564452488
15;2020-09-04;142811;11;7.41788595324915
15;2020-09-05;142811;0;0
15;2020-09-06;142811;1;0.853442038560263
15;2020-09-07;142811;8;5.21827014869919
15;2020-09-08;142811;4;3.00687707862306
15;2020-09-09;142811;7;4.6794272991177
15;2020-09-10;142811;15;10.6581800755101
15;2020-09-11;142811;6;5.22636281594116
15;2020-09-12;142811;2;1.57145171364911
15;2020-09-13;142811;1;0.557203255450011
15;2020-09-14;142811;3;1.58969271277382
15;2020-09-15;142811;7;4.00966179373022
15;2020-09-16;142811;11;7.91320340623781
15;2020-09-17;142811;12;8.71276752997216
15;2020-09-18;142811;5;3.53447494150448
15;2020-09-19;142811;2;1.39381548026243
15;2020-09-20;142811;0;0
15;2020-09-21;142811;6;4.49158676661827
15;2020-09-22;142811;13;9.80599620150722
15;2020-09-23;142811;14;12.2637240184686
15;2020-09-24;142811;8;5.67456976180121
15;2020-09-25;142811;6;4.0153078157331
15;2020-09-26;142811;8;5.61687103000838
15;2020-09-27;142811;0;0
15;2020-09-28;142811;7;4.50196922668067
15;2020-09-29;142811;17;13.4387775623899
15;2020-09-30;142811;12;8.89628807671053
15;2020-10-01;142811;17;13.1314274925657
15;2020-10-02;142811;8;4.52064155014132
15;2020-10-03;142811;22;13.7723347277268
15;2020-10-04;142811;6;3.84079277746765
15;2020-10-05;142811;37;27.9848476211329
15;2020-10-06;142811;19;13.1816640860963
15;2020-10-07;142811;28;21.164555719593
15;2020-10-08;142811;40;27.971142721618
15;2020-10-09;142811;30;22.6007763496922
15;2020-10-10;142811;25;19.3440298381633
15;2020-10-11;142811;2;1.30134632725278
15;2020-10-12;142811;45;34.0258369448771
15;2020-10-13;142811;21;15.4785869994543
15;2020-10-14;142811;19;13.1950140912193
15;2020-10-15;142811;20;13.955302028057
15;2020-10-16;142811;35;26.6692423501752
15;2020-10-17;142811;36;28.4962517048534
15;2020-10-18;142811;3;2.34674830370226
15;2020-10-19;142811;43;32.930286964996
15;2020-10-20;142811;60;42.8837756775406
15;2020-10-21;142811;47;33.9748059474349
15;2020-10-22;142811;66;49.1322212238125
15;2020-10-23;142811;88;64.7801754165693
15;2020-10-24;142811;66;49.3572997561912
15;2020-10-25;142811;3;1.8747421873322
15;2020-10-26;142811;98;69.7297515158246
15;2020-10-27;142811;70;46.2219245021647
15;2020-10-28;142811;72;48.7780658491106
15;2020-10-29;142811;91;67.1177818108526
15;2020-10-30;142811;80;60.7962618786564
15;2020-10-31;142811;53;42.1007868762672
15;2020-11-01;142811;4;2.61503214501054
15;2020-11-02;142811;91;63.6081002523119
15;2020-11-03;142811;81;58.7624982564521
15;2020-11-04;142811;69;50.0802687010547
15;2020-11-05;142811;80;57.4897858361476
15;2020-11-06;142811;66;49.4999405990707
15;2020-11-07;142811;33;23.5197654633704
15;2020-11-08;142811;3;1.36426438595958
15;2020-11-09;142811;75;53.7103619916656
15;2020-11-10;142811;55;37.4283539818864
15;2020-11-11;142811;23;17.2775111970872
15;2020-11-12;142811;49;35.9420543139785
15;2020-11-13;142811;46;35.8458613204793
15;2020-11-14;142811;25;18.8819875743074
15;2020-11-15;142811;7;4.89640420043883
15;2020-11-16;142811;108;67.0414126391204
15;2020-11-17;142811;28;20.6801397659185
15;2020-11-18;142811;22;14.7531822206034
15;2020-11-19;142811;28;18.2559518983068
15;2020-11-20;142811;19;12.9905137175537
15;2020-11-21;142811;7;4.56788706659424
15;2020-11-22;142811;2;1.04846491557757
15;2020-11-23;142811;40;26.8205075766142
15;2020-11-24;142811;40;28.0699652794795
15;2020-11-25;142811;13;8.32586228517238
15;2020-11-26;142811;18;13.138918862601
15;2020-11-27;142811;18;13.4102178325171
15;2020-11-28;142811;8;6.8435938564156
15;2020-11-29;142811;2;1.22652589496549
15;2020-11-30;142811;22;16.1885729413241
15;2020-12-01;142811;39;23.4832532949705
15;2020-12-02;142811;12;8.88298696740927
15;2020-12-03;142811;10;7.97772647577449
15;2020-12-04;142811;30;18.7201324345361
15;2020-12-05;142811;7;5.42556083049639
15;2020-12-06;142811;0;0
15;2020-12-07;142811;43;28.5501323785077
15;2020-12-08;142811;33;18.9743576866265
15;2020-12-09;142811;10;7.72543811793778
16;2020-05-13;348180;1;0.205831622859636
16;2020-05-14;348180;2;0.600087983152584
16;2020-05-15;348180;2;0.693582020625344
16;2020-05-16;348180;0;0
16;2020-05-17;348180;0;0
16;2020-05-18;348180;5;1.3998715092866
16;2020-05-19;348180;3;0.886100312598986
16;2020-05-20;348180;8;2.06447020678721
16;2020-05-21;348180;0;0
16;2020-05-22;348180;7;2.02556476136061
16;2020-05-23;348180;1;0.205259641304537
16;2020-05-24;348180;0;0
16;2020-05-25;348180;1;0.339410910406652
16;2020-05-26;348180;5;1.50881702446278
16;2020-05-27;348180;0;0
16;2020-05-28;348180;0;0
16;2020-05-29;348180;0;0
16;2020-05-30;348180;0;0
16;2020-05-31;348180;0;0
16;2020-06-01;348180;0;0
16;2020-06-02;348180;0;0
16;2020-06-03;348180;0;0
16;2020-06-04;348180;2;0.498473520136304
16;2020-06-05;348180;0;0
16;2020-06-06;348180;0;0
16;2020-06-07;348180;0;0
16;2020-06-08;348180;0;0
16;2020-06-09;348180;1;0.34070281106555
16;2020-06-10;348180;0;0
16;2020-06-11;348180;0;0
16;2020-06-12;348180;1;0.229151407507268
16;2020-06-13;348180;0;0
16;2020-06-14;348180;0;0
16;2020-06-15;348180;0;0
16;2020-06-16;348180;1;0.205831622859636
16;2020-06-17;348180;0;0
16;2020-06-18;348180;0;0
16;2020-06-19;348180;0;0
16;2020-06-20;348180;0;0
16;2020-06-21;348180;0;0
16;2020-06-22;348180;0;0
16;2020-06-23;348180;0;0
16;2020-06-24;348180;0;0
16;2020-06-25;348180;1;0.324632884449107
16;2020-06-26;348180;0;0
16;2020-06-27;348180;0;0
16;2020-06-28;348180;0;0
16;2020-06-29;348180;0;0
16;2020-06-30;348180;0;0
16;2020-07-01;348180;0;0
16;2020-07-02;348180;0;0
16;2020-07-03;348180;1;0.300043991576292
16;2020-07-04;348180;0;0
16;2020-07-05;348180;0;0
16;2020-07-06;348180;0;0
16;2020-07-07;348180;0;0
16;2020-07-08;348180;0;0
16;2020-07-09;348180;0;0
16;2020-07-10;348180;1;0.236143251509705
16;2020-07-11;348180;0;0
16;2020-07-12;348180;0;0
16;2020-07-13;348180;0;0
16;2020-07-14;348180;0;0
16;2020-07-15;348180;0;0
16;2020-07-16;348180;2;0.693582020625344
16;2020-07-17;348180;2;0.693582020625344
16;2020-07-18;348180;0;0
16;2020-07-19;348180;0;0
16;2020-07-20;348180;1;0.352879209559795
16;2020-07-21;348180;3;0.880529069632361
16;2020-07-22;348180;2;0.610024923694586
16;2020-07-23;348180;2;0.473584520314541
16;2020-07-24;348180;2;0.62480812119027
16;2020-07-25;348180;0;0
16;2020-07-26;348180;0;0
16;2020-07-27;348180;0;0
16;2020-07-28;348180;1;0.300043991576292
16;2020-07-29;348180;2;0.705758419119589
16;2020-07-30;348180;3;1.0303913035687
16;2020-07-31;348180;1;0.232739951207056
16;2020-08-01;348180;0;0
16;2020-08-02;348180;0;0
16;2020-08-03;348180;0;0
16;2020-08-04;348180;1;0.34070281106555
16;2020-08-05;348180;0;0
16;2020-08-06;348180;1;0.331079001753634
16;2020-08-07;348180;0;0
16;2020-08-08;348180;0;0
16;2020-08-09;348180;0;0
16;2020-08-10;348180;2;0.576846062575254
16;2020-08-11;348180;0;0
16;2020-08-12;348180;3;0.930154548901142
16;2020-08-13;348180;4;1.32189791213156
16;2020-08-14;348180;0;0
16;2020-08-15;348180;2;0.557268365642868
16;2020-08-16;348180;2;0.532783942783349
16;2020-08-17;348180;11;3.33265151209258
16;2020-08-18;348180;5;1.40904220205018
16;2020-08-19;348180;4;1.23859283368396
16;2020-08-20;348180;7;2.05759562693345
16;2020-08-21;348180;7;2.10357526542656
16;2020-08-22;348180;2;0.677512094008902
16;2020-08-23;348180;2;0.628315891506214
16;2020-08-24;348180;7;2.08060632909992
16;2020-08-25;348180;7;2.09553254065863
16;2020-08-26;348180;3;0.931150037827749
16;2020-08-27;348180;14;4.44293799597212
16;2020-08-28;348180;7;2.07188931120345
16;2020-08-29;348180;7;2.16679827839894
16;2020-08-30;348180;0;0
16;2020-08-31;348180;14;4.57716705545916
16;2020-09-01;348180;21;6.37426011197125
16;2020-09-02;348180;15;4.44815234775397
16;2020-09-03;348180;11;3.35535800147211
16;2020-09-04;348180;14;4.31113906800012
16;2020-09-05;348180;4;1.12536412819907
16;2020-09-06;348180;1;0.34070281106555
16;2020-09-07;348180;15;4.66531634512822
16;2020-09-08;348180;29;9.03425793834507
16;2020-09-09;348180;19;5.86827138168725
16;2020-09-10;348180;15;4.59014989791501
16;2020-09-11;348180;20;5.9653455342529
16;2020-09-12;348180;7;1.92423333171758
16;2020-09-13;348180;2;0.678821820813305
16;2020-09-14;348180;36;10.0152493545254
16;2020-09-15;348180;25;7.66377602475684
16;2020-09-16;348180;34;10.7195609841159
16;2020-09-17;348180;38;12.1156165232334
16;2020-09-18;348180;47;14.5980825174067
16;2020-09-19;348180;18;5.4407056854962
16;2020-09-20;348180;0;0
16;2020-09-21;348180;33;10.3121870894943
16;2020-09-22;348180;32;10.0055094904964
16;2020-09-23;348180;22;6.72566906843236
16;2020-09-24;348180;31;9.39336123009638
16;2020-09-25;348180;26;8.09524045329207
16;2020-09-26;348180;8;2.53749111350263
16;2020-09-27;348180;0;0
16;2020-09-28;348180;22;6.46982044399826
16;2020-09-29;348180;23;7.24622505464088
16;2020-09-30;348180;29;8.81347380507971
16;2020-10-01;348180;29;8.86237470166238
16;2020-10-02;348180;18;5.16800434697798
16;2020-10-03;348180;9;2.81946956893853
16;2020-10-04;348180;0;0
16;2020-10-05;348180;35;10.9000430076701
16;2020-10-06;348180;33;9.18602701023062
16;2020-10-07;348180;21;6.76565318816122
16;2020-10-08;348180;23;6.92167639686569
16;2020-10-09;348180;36;11.3057719236448
16;2020-10-10;348180;25;7.30251907943021
16;2020-10-11;348180;4;1.10733947895395
16;2020-10-12;348180;54;15.4960413313521
16;2020-10-13;348180;30;9.1163673245148
16;2020-10-14;348180;44;13.2904095494096
16;2020-10-15;348180;51;15.4936110932225
16;2020-10-16;348180;55;16.8602762929363
16;2020-10-17;348180;25;7.36546713275969
16;2020-10-18;348180;1;0.321125114133163
16;2020-10-19;348180;99;28.7449009827181
16;2020-10-20;348180;118;32.8903414650605
16;2020-10-21;348180;87;25.2610836636016
16;2020-10-22;348180;100;30.289287464964
16;2020-10-23;348180;104;30.7343895792242
16;2020-10-24;348180;28;8.36155492350603
16;2020-10-25;348180;4;1.14492026612169
16;2020-10-26;348180;117;34.7661061316028
16;2020-10-27;348180;138;40.6125134846769
16;2020-10-28;348180;90;25.9927234586523
16;2020-10-29;348180;122;33.6759682399831
16;2020-10-30;348180;188;53.6968145170924
16;2020-10-31;348180;41;12.2188069976644
16;2020-11-01;348180;5;1.35801976420013
16;2020-11-02;348180;192;58.1435517168803
16;2020-11-03;348180;159;47.0342737988854
16;2020-11-04;348180;92;27.6440419123347
16;2020-11-05;348180;99;29.7354061513671
16;2020-11-06;348180;158;44.4677011752649
16;2020-11-07;348180;45;13.8379142337332
16;2020-11-08;348180;6;1.68767181672829
16;2020-11-09;348180;149;43.6369948437939
16;2020-11-10;348180;131;36.8085379486485
16;2020-11-11;348180;10;2.5116419613538
16;2020-11-12;348180;141;39.8284157706903
16;2020-11-13;348180;99;28.3677642199631
16;2020-11-14;348180;19;5.06030842502356
16;2020-11-15;348180;6;1.62365180057488
16;2020-11-16;348180;107;31.3518105201703
16;2020-11-17;348180;98;27.1502116355144
16;2020-11-18;348180;55;15.6114601391731
16;2020-11-19;348180;48;13.703873097284
16;2020-11-20;348180;54;14.6596641951671
16;2020-11-21;348180;20;5.70769664187764
16;2020-11-22;348180;2;0.400442649540714
16;2020-11-23;348180;47;13.5594706629485
16;2020-11-24;348180;38;10.8794068733569
16;2020-11-25;348180;57;15.4613925836131
16;2020-11-26;348180;47;14.3765365484781
16;2020-11-27;348180;45;13.1375415465303
16;2020-11-28;348180;20;5.88647667524252
16;2020-11-29;348180;4;1.06358066801272
16;2020-11-30;348180;84;23.4173197802276
16;2020-12-01;348180;41;11.7797182499398
16;2020-12-02;348180;44;13.2057508857256
16;2020-12-03;348180;59;17.7970070101689
16;2020-12-04;348180;60;16.6280614392007
16;2020-12-05;348180;25;6.87866781604069
16;2020-12-06;348180;9;2.29961692263091
16;2020-12-07;348180;82;22.0392491886863
16;2020-12-08;348180;44;12.4832357974178
16;2020-12-09;348180;50;13.9808408010534
17;2020-05-13;647080;2;0.326659897627692
17;2020-05-14;647080;0;0
17;2020-05-15;647080;1;0.216474656626533
17;2020-05-16;647080;0;0
17;2020-05-17;647080;0;0
17;2020-05-18;647080;4;0.697861383193646
17;2020-05-19;647080;1;0.114929323126461
17;2020-05-20;647080;2;0.401508187146289
17;2020-05-21;647080;0;0
17;2020-05-22;647080;1;0.118611948235709
17;2020-05-23;647080;0;0
17;2020-05-24;647080;0;0
17;2020-05-25;647080;2;0.300922361273471
17;2020-05-26;647080;1;0.161841910607818
17;2020-05-27;647080;1;0.164817987019874
17;2020-05-28;647080;1;0.164817987019874
17;2020-05-29;647080;0;0
17;2020-05-30;647080;0;0
17;2020-05-31;647080;0;0
17;2020-06-01;647080;0;0
17;2020-06-02;647080;0;0
17;2020-06-03;647080;1;0.18599303814701
17;2020-06-04;647080;0;0
17;2020-06-05;647080;0;0
17;2020-06-06;647080;0;0
17;2020-06-07;647080;0;0
17;2020-06-08;647080;2;0.400125790912916
17;2020-06-09;647080;0;0
17;2020-06-10;647080;0;0
17;2020-06-11;647080;1;0.18599303814701
17;2020-06-12;647080;1;0.149982746814118
17;2020-06-13;647080;0;0
17;2020-06-14;647080;0;0
17;2020-06-15;647080;0;0
17;2020-06-16;647080;0;0
17;2020-06-17;647080;0;0
17;2020-06-18;647080;0;0
17;2020-06-19;647080;0;0
17;2020-06-20;647080;0;0
17;2020-06-21;647080;0;0
17;2020-06-22;647080;0;0
17;2020-06-23;647080;1;0.18599303814701
17;2020-06-24;647080;1;0.118611948235709
17;2020-06-25;647080;0;0
17;2020-06-26;647080;0;0
17;2020-06-27;647080;0;0
17;2020-06-28;647080;0;0
17;2020-06-29;647080;0;0
17;2020-06-30;647080;0;0
17;2020-07-01;647080;0;0
17;2020-07-02;647080;0;0
17;2020-07-03;647080;0;0
17;2020-07-04;647080;0;0
17;2020-07-05;647080;0;0
17;2020-07-06;647080;0;0
17;2020-07-07;647080;2;0.237223896471418
17;2020-07-08;647080;1;0.169511693033526
17;2020-07-09;647080;0;0
17;2020-07-10;647080;0;0
17;2020-07-11;647080;0;0
17;2020-07-12;647080;0;0
17;2020-07-13;647080;0;0
17;2020-07-14;647080;0;0
17;2020-07-15;647080;1;0.155218725632401
17;2020-07-16;647080;0;0
17;2020-07-17;647080;0;0
17;2020-07-18;647080;1;0.216474656626533
17;2020-07-19;647080;0;0
17;2020-07-20;647080;0;0
17;2020-07-21;647080;1;0.169511693033526
17;2020-07-22;647080;0;0
17;2020-07-23;647080;1;0.149982746814118
17;2020-07-24;647080;1;0.109576999914873
17;2020-07-25;647080;0;0
17;2020-07-26;647080;2;0.338860381066301
17;2020-07-27;647080;3;0.557686420405944
17;2020-07-28;647080;0;0
17;2020-07-29;647080;1;0.122385724439767
17;2020-07-30;647080;0;0
17;2020-07-31;647080;3;0.493245890360813
17;2020-08-01;647080;3;0.523018066339524
17;2020-08-02;647080;0;0
17;2020-08-03;647080;9;1.46705948885783
17;2020-08-04;647080;3;0.531081534146362
17;2020-08-05;647080;4;0.758083270466643
17;2020-08-06;647080;1;0.202748232773809
17;2020-08-07;647080;5;0.802982604534455
17;2020-08-08;647080;1;0.216474656626533
17;2020-08-09;647080;0;0
17;2020-08-10;647080;7;1.26676252423612
17;2020-08-11;647080;4;0.677470922794576
17;2020-08-12;647080;3;0.503413084280691
17;2020-08-13;647080;6;1.15960093646541
17;2020-08-14;647080;6;1.09365551688012
17;2020-08-15;647080;3;0.621971122174151
17;2020-08-16;647080;2;0.345977676098237
17;2020-08-17;647080;11;1.78605284011726
17;2020-08-18;647080;8;1.32163920043491
17;2020-08-19;647080;12;2.41071285601626
17;2020-08-20;647080;11;2.05876878191658
17;2020-08-21;647080;10;1.72959978332887
17;2020-08-22;647080;4;0.852172202653409
17;2020-08-23;647080;8;1.4298707217837
17;2020-08-24;647080;18;2.96161148165931
17;2020-08-25;647080;10;1.54341234814218
17;2020-08-26;647080;13;2.34028621672214
17;2020-08-27;647080;6;1.06261792932099
17;2020-08-28;647080;13;2.32246293434218
17;2020-08-29;647080;6;0.931569145070141
17;2020-08-30;647080;2;0.379501419426808
17;2020-08-31;647080;13;2.33916946571687
17;2020-09-01;647080;18;2.96153170945364
17;2020-09-02;647080;8;1.44770277400675
17;2020-09-03;647080;15;2.52761306314305
17;2020-09-04;647080;15;2.45917808286185
17;2020-09-05;647080;12;2.23781515643385
17;2020-09-06;647080;7;1.22663941371436
17;2020-09-07;647080;19;3.34108132079092
17;2020-09-08;647080;13;2.12942136104157
17;2020-09-09;647080;21;3.51717346682638
17;2020-09-10;647080;20;3.34151854025008
17;2020-09-11;647080;25;4.09404801428271
17;2020-09-12;647080;8;1.29141814299963
17;2020-09-13;647080;13;2.23008071462039
17;2020-09-14;647080;35;5.88893132775597
17;2020-09-15;647080;37;6.26449567601482
17;2020-09-16;647080;32;5.31494175516084
17;2020-09-17;647080;26;4.31505850165069
17;2020-09-18;647080;39;6.09006046656202
17;2020-09-19;647080;25;4.06450557967138
17;2020-09-20;647080;5;0.838907572214076
17;2020-09-21;647080;41;6.68046443096205
17;2020-09-22;647080;38;5.86934096551107
17;2020-09-23;647080;14;2.36915766114917
17;2020-09-24;647080;31;4.97403938796616
17;2020-09-25;647080;18;3.1361435050933
17;2020-09-26;647080;10;1.45217218370481
17;2020-09-27;647080;4;0.787494536806348
17;2020-09-28;647080;22;3.66870881736834
17;2020-09-29;647080;23;3.76481509920156
17;2020-09-30;647080;23;3.69002418610959
17;2020-10-01;647080;28;4.46090346333883
17;2020-10-02;647080;30;4.79755805661596
17;2020-10-03;647080;21;3.4721221588902
17;2020-10-04;647080;4;0.685897630029126
17;2020-10-05;647080;77;11.9222713910781
17;2020-10-06;647080;51;8.12574885250258
17;2020-10-07;647080;32;5.30755860190212
17;2020-10-08;647080;38;6.06759048858632
17;2020-10-09;647080;35;5.64036963195114
17;2020-10-10;647080;31;4.89825819218775
17;2020-10-11;647080;9;1.49985882926914
17;2020-10-12;647080;59;9.00195506869321
17;2020-10-13;647080;66;10.1882777151341
17;2020-10-14;647080;63;9.61235421803831
17;2020-10-15;647080;48;7.56136330198986
17;2020-10-16;647080;49;7.71775627192739
17;2020-10-17;647080;46;7.54670609917268
17;2020-10-18;647080;18;2.60995746580746
17;2020-10-19;647080;149;23.9460904454382
17;2020-10-20;647080;91;14.9332826701032
17;2020-10-21;647080;143;22.7118730297671
17;2020-10-22;647080;129;20.3851759181429
17;2020-10-23;647080;175;28.1226541788851
17;2020-10-24;647080;88;14.3680614362608
17;2020-10-25;647080;36;5.74820240957518
17;2020-10-26;647080;226;35.7391056054882
17;2020-10-27;647080;128;20.3418661620901
17;2020-10-28;647080;170;26.9914051354639
17;2020-10-29;647080;208;33.8059439478423
17;2020-10-30;647080;218;35.1436834081842
17;2020-10-31;647080;78;12.6989095583951
17;2020-11-01;647080;19;2.80491813574508
17;2020-11-02;647080;170;26.3346045259779
17;2020-11-03;647080;120;18.7202555170365
17;2020-11-04;647080;85;13.1927903863792
17;2020-11-05;647080;166;26.2483653218777
17;2020-11-06;647080;108;17.3588338624414
17;2020-11-07;647080;55;8.87604722347218
17;2020-11-08;647080;15;2.29507818758892
17;2020-11-09;647080;201;31.209440892696
17;2020-11-10;647080;85;13.1469988633505
17;2020-11-11;647080;13;1.68130694121929
17;2020-11-12;647080;95;14.6168857915537
17;2020-11-13;647080;58;9.46405645301504
17;2020-11-14;647080;26;3.72793904425197
17;2020-11-15;647080;16;2.54452366017316
17;2020-11-16;647080;63;9.80957890811001
17;2020-11-17;647080;62;9.08272666706902
17;2020-11-18;647080;45;7.03309213243307
17;2020-11-19;647080;62;9.91606779745755
17;2020-11-20;647080;58;9.21419384347181
17;2020-11-21;647080;20;3.25437626891787
17;2020-11-22;647080;2;0.347834948754828
17;2020-11-23;647080;68;10.8768946975823
17;2020-11-24;647080;43;6.24023490335543
17;2020-11-25;647080;33;5.43954880664958
17;2020-11-26;647080;48;7.21518179201757
17;2020-11-27;647080;33;5.06383192252722
17;2020-11-28;647080;13;2.09457332657086
17;2020-11-29;647080;10;1.68001906301567
17;2020-11-30;647080;37;5.53052871863139
17;2020-12-01;647080;18;2.77560195687065
17;2020-12-02;647080;20;3.21788111160757
17;2020-12-03;647080;24;3.79478763598139
17;2020-12-04;647080;18;2.75097969269817
17;2020-12-05;647080;16;2.37060027284461
17;2020-12-06;647080;6;0.918280844964915
17;2020-12-07;647080;40;5.89326637309593
17;2020-12-08;647080;22;3.24478414686022
17;2020-12-09;647080;19;2.43981133973246
18;2020-05-13;296404;2;0.560005586849994
18;2020-05-14;296404;1;0.247729033223855
18;2020-05-15;296404;5;1.38968346360362
18;2020-05-16;296404;0;0
18;2020-05-17;296404;0;0
18;2020-05-18;296404;2;0.528783860191975
18;2020-05-19;296404;2;0.484459729491498
18;2020-05-20;296404;5;1.63380573760179
18;2020-05-21;296404;0;0
18;2020-05-22;296404;1;0.393684705580367
18;2020-05-23;296404;1;0.274627715669416
18;2020-05-24;296404;0;0
18;2020-05-25;296404;1;0.389685900631801
18;2020-05-26;296404;1;0.312276553626139
18;2020-05-27;296404;1;0.252242680788518
18;2020-05-28;296404;0;0
18;2020-05-29;296404;1;0.274627715669416
18;2020-05-30;296404;1;0.359454462184411
18;2020-05-31;296404;0;0
18;2020-06-01;296404;0;0
18;2020-06-02;296404;0;0
18;2020-06-03;296404;0;0
18;2020-06-04;296404;0;0
18;2020-06-05;296404;0;0
18;2020-06-06;296404;0;0
18;2020-06-07;296404;0;0
18;2020-06-08;296404;0;0
18;2020-06-09;296404;0;0
18;2020-06-10;296404;1;0.247729033223855
18;2020-06-11;296404;0;0
18;2020-06-12;296404;1;0.253089353918536
18;2020-06-13;296404;0;0
18;2020-06-14;296404;0;0
18;2020-06-15;296404;1;0.387035419555113
18;2020-06-16;296404;0;0
18;2020-06-17;296404;0;0
18;2020-06-18;296404;0;0
18;2020-06-19;296404;1;0.317336256267498
18;2020-06-20;296404;1;0.45953517402067
18;2020-06-21;296404;0;0
18;2020-06-22;296404;2;0.505332034707053
18;2020-06-23;296404;1;0.317336256267498
18;2020-06-24;296404;1;0.45953517402067
18;2020-06-25;296404;0;0
18;2020-06-26;296404;6;2.27788281384327
18;2020-06-27;296404;0;0
18;2020-06-28;296404;0;0
18;2020-06-29;296404;2;0.629612809893637
18;2020-06-30;296404;1;0.236730696267643
18;2020-07-01;296404;1;0.247729033223855
18;2020-07-02;296404;1;0.389685900631801
18;2020-07-03;296404;0;0
18;2020-07-04;296404;1;0.412017388376202
18;2020-07-05;296404;0;0
18;2020-07-06;296404;2;0.693317820997996
18;2020-07-07;296404;0;0
18;2020-07-08;296404;0;0
18;2020-07-09;296404;1;0.45953517402067
18;2020-07-10;296404;1;0.389685900631801
18;2020-07-11;296404;1;0.389685900631801
18;2020-07-12;296404;0;0
18;2020-07-13;296404;0;0
18;2020-07-14;296404;1;0.247729033223855
18;2020-07-15;296404;0;0
18;2020-07-16;296404;0;0
18;2020-07-17;296404;1;0.312276553626139
18;2020-07-18;296404;0;0
18;2020-07-19;296404;0;0
18;2020-07-20;296404;0;0
18;2020-07-21;296404;0;0
18;2020-07-22;296404;3;1.0364599601307
18;2020-07-23;296404;1;0.412017388376202
18;2020-07-24;296404;0;0
18;2020-07-25;296404;0;0
18;2020-07-26;296404;0;0
18;2020-07-27;296404;0;0
18;2020-07-28;296404;0;0
18;2020-07-29;296404;0;0
18;2020-07-30;296404;1;0.24748342757018
18;2020-07-31;296404;0;0
18;2020-08-01;296404;0;0
18;2020-08-02;296404;0;0
18;2020-08-03;296404;1;0.281300432621795
18;2020-08-04;296404;2;0.801703289008002
18;2020-08-05;296404;3;1.26523726797724
18;2020-08-06;296404;1;0.412017388376202
18;2020-08-07;296404;3;1.03762057914974
18;2020-08-08;296404;1;0.274627715669416
18;2020-08-09;296404;0;0
18;2020-08-10;296404;5;1.73737350130251
18;2020-08-11;296404;0;0
18;2020-08-12;296404;0;0
18;2020-08-13;296404;5;1.944401493086
18;2020-08-14;296404;7;2.55290651346921
18;2020-08-15;296404;0;0
18;2020-08-16;296404;1;0.385220354278452
18;2020-08-17;296404;2;0.570425610186034
18;2020-08-18;296404;4;1.74310512479374
18;2020-08-19;296404;2;0.797237742654654
18;2020-08-20;296404;4;1.41582074484463
18;2020-08-21;296404;11;4.03480828755871
18;2020-08-22;296404;1;0.359454462184411
18;2020-08-23;296404;0;0
18;2020-08-24;296404;11;4.02225690724268
18;2020-08-25;296404;11;3.73030854668975
18;2020-08-26;296404;15;5.36563108364396
18;2020-08-27;296404;4;1.24939431910573
18;2020-08-28;296404;1;0.45953517402067
18;2020-08-29;296404;4;1.4609182176254
18;2020-08-30;296404;1;0.385220354278452
18;2020-08-31;296404;8;3.02933260854711
18;2020-09-01;296404;8;3.11013755875539
18;2020-09-02;296404;6;2.23563198017326
18;2020-09-03;296404;8;2.98576075866329
18;2020-09-04;296404;13;4.33418049918889
18;2020-09-05;296404;10;3.44540145124899
18;2020-09-06;296404;8;1.98130896457031
18;2020-09-07;296404;15;4.99715238890036
18;2020-09-08;296404;5;1.40148279331032
18;2020-09-09;296404;12;4.15282934284739
18;2020-09-10;296404;23;7.95831285381168
18;2020-09-11;296404;21;7.15385910742093
18;2020-09-12;296404;6;1.97915191560485
18;2020-09-13;296404;3;1.0241275078648
18;2020-09-14;296404;58;16.6029073865856
18;2020-09-15;296404;14;5.07967128999201
18;2020-09-16;296404;9;3.20811497370428
18;2020-09-17;296404;16;6.05177233532703
18;2020-09-18;296404;28;7.9596869459639
18;2020-09-19;296404;4;1.55596237849778
18;2020-09-20;296404;2;0.771471850560613
18;2020-09-21;296404;15;5.56325980279232
18;2020-09-22;296404;26;8.39537818675182
18;2020-09-23;296404;15;5.22586039849681
18;2020-09-24;296404;17;6.11323189658839
18;2020-09-25;296404;7;2.3628324481517
18;2020-09-26;296404;3;0.86820470191735
18;2020-09-27;296404;2;0.629612809893637
